384 14707
66 130 85
66 133 10
66 136 14
66 150 39
66 155 60
66 158 29
66 165 73
66 166 86
66 175 73
66 180 39
66 191 5
66 221 9
66 224 27
66 237 38
66 252 72
66 257 10
66 258 25
66 262 92
66 287 80
66 292 52
66 298 52
66 299 22
66 303 21
66 312 55
66 315 7
66 320 28
66 321 40
66 322 22
66 325 43
66 326 31
66 329 2
66 331 90
66 334 57
66 335 77
66 336 2
66 339 83
66 340 21
66 347 89
66 353 54
66 360 86
66 364 55
66 369 98
66 370 85
66 382 74
67 78 43
67 79 45
67 82 94
67 83 49
67 86 13
67 92 59
67 94 70
67 105 56
67 110 74
67 113 58
67 129 59
67 130 62
67 134 53
67 135 43
67 140 97
67 150 12
67 153 17
67 162 25
67 165 58
67 167 81
67 170 12
67 171 6
67 173 44
67 178 97
67 190 41
67 191 81
67 192 73
67 195 61
67 196 47
67 198 60
67 202 30
67 204 98
67 205 8
67 210 47
67 213 37
67 216 3
67 221 48
67 222 27
67 223 87
67 226 48
67 240 51
67 241 54
67 257 98
67 259 53
67 261 45
67 262 24
67 266 9
67 274 41
67 275 57
67 276 47
67 278 14
67 279 57
67 287 92
67 290 75
67 294 89
67 305 72
67 314 99
67 316 21
67 317 54
67 318 42
67 320 77
67 324 8
67 327 98
67 331 79
67 347 24
67 350 68
67 355 64
67 356 39
67 361 78
67 363 60
67 369 88
67 374 34
67 380 7
67 383 23
68 72 74
68 79 14
68 81 43
68 84 3
68 86 22
68 89 76
68 97 90
68 98 72
68 104 92
68 106 88
68 107 93
68 113 88
68 119 32
68 120 67
68 128 38
68 129 16
68 136 45
68 139 89
68 141 62
68 145 17
68 146 15
68 148 54
68 150 29
68 151 81
68 156 24
68 161 53
68 166 36
68 167 93
68 171 29
68 172 23
68 174 44
68 175 1
68 177 87
68 179 50
68 182 31
68 183 63
68 190 93
68 202 8
68 203 26
68 208 50
68 209 30
68 210 34
68 213 76
68 215 5
68 218 70
68 221 66
68 236 66
68 237 15
68 239 79
68 250 48
68 257 31
68 258 21
68 259 75
68 260 91
68 276 18
68 279 10
68 288 4
68 294 26
68 311 54
68 314 35
68 322 88
68 330 78
68 334 39
68 341 31
68 350 11
68 351 72
68 354 9
68 355 55
68 358 43
68 359 10
68 361 77
68 363 76
68 365 65
69 71 73
69 75 32
69 78 41
69 80 9
69 83 99
69 97 68
69 102 15
69 109 82
69 111 81
69 133 68
69 138 30
69 147 54
69 157 96
69 158 30
69 163 35
69 164 92
69 165 12
69 175 3
69 193 64
69 194 68
69 197 68
69 199 94
69 206 93
69 208 33
69 214 31
69 217 92
69 223 45
69 226 8
69 229 70
69 230 37
69 233 34
69 239 76
69 241 65
69 243 42
69 245 20
69 265 51
69 269 14
69 279 89
69 287 86
69 292 35
69 300 22
69 301 78
69 302 60
69 310 53
69 311 31
69 336 84
69 341 92
69 350 13
69 365 29
69 367 28
69 375 6
69 379 62
69 380 22
70 71 59
70 75 31
70 79 64
70 82 48
70 83 14
70 86 93
70 87 1
70 95 20
70 99 41
70 106 43
70 125 72
70 126 3
70 133 20
70 135 85
70 144 38
70 157 6
70 161 30
70 178 70
70 179 9
70 182 9
70 184 23
70 185 93
70 191 43
70 192 4
70 196 6
70 207 81
70 208 50
70 210 80
70 211 1
70 212 31
70 213 14
70 215 76
70 217 24
70 218 32
70 223 9
70 228 38
70 234 100
70 237 52
70 238 26
70 242 29
70 243 80
70 244 17
70 248 89
70 249 46
70 251 58
70 256 32
70 266 76
70 267 55
70 271 34
70 284 5
70 286 32
70 287 2
70 288 19
70 291 28
70 295 38
70 299 87
70 306 87
70 330 4
70 338 49
70 344 56
70 353 72
70 355 58
70 364 80
70 372 66
71 75 31
71 82 49
71 84 41
71 85 59
71 89 23
71 93 79
71 96 61
71 98 56
71 99 18
71 108 98
71 110 16
71 117 43
71 119 66
71 123 99
71 127 56
71 135 56
71 141 12
71 146 93
71 152 2
71 154 17
71 156 12
71 158 8
71 161 82
71 168 48
71 173 97
71 174 74
71 184 13
71 191 73
71 192 48
71 195 66
71 198 99
71 201 82
71 204 93
71 217 4
71 219 15
71 227 67
71 236 42
71 246 67
71 254 92
71 259 85
71 262 98
71 264 78
71 270 74
71 274 61
71 278 5
71 304 68
71 305 25
71 313 62
71 328 6
71 330 57
71 331 76
71 341 79
71 356 99
71 358 98
71 359 99
72 77 85
72 87 52
72 90 40
72 96 23
72 99 65
72 101 42
72 107 77
72 121 93
72 123 47
72 126 78
72 132 65
72 134 49
72 148 96
72 151 40
72 158 22
72 166 74
72 169 3
72 173 12
72 174 27
72 175 94
72 185 24
72 187 63
72 188 29
72 192 94
72 206 40
72 215 17
72 216 67
72 218 71
72 226 59
72 229 56
72 230 94
72 232 5
72 233 66
72 236 43
72 245 15
72 253 28
72 256 59
72 257 87
72 265 4
72 279 65
72 280 64
72 285 6
72 286 12
72 301 41
72 306 29
72 307 50
72 322 11
72 323 11
72 337 51
72 339 40
72 357 19
72 362 68
72 382 19
73 79 41
73 83 12
73 84 46
73 85 35
73 87 6
73 90 57
73 93 61
73 95 48
73 124 44
73 128 24
73 130 23
73 137 48
73 152 56
73 173 56
73 175 90
73 184 79
73 195 3
73 201 29
73 204 69
73 213 75
73 219 4
73 222 79
73 226 60
73 235 41
73 236 11
73 237 46
73 239 70
73 242 1
73 270 76
73 277 44
73 285 7
73 286 15
73 293 64
73 295 58
73 300 37
73 305 16
73 306 68
73 314 53
73 320 89
73 328 36
73 336 8
73 338 76
73 343 9
73 349 26
73 351 61
73 357 73
73 365 82
73 370 95
73 375 21
74 80 26
74 84 72
74 86 49
74 92 68
74 96 100
74 101 60
74 108 57
74 110 50
74 113 77
74 131 54
74 138 51
74 157 68
74 158 45
74 161 65
74 163 12
74 164 46
74 165 12
74 170 43
74 171 57
74 172 77
74 175 88
74 180 35
74 182 74
74 188 63
74 190 21
74 193 63
74 195 77
74 196 40
74 216 49
74 217 38
74 229 66
74 234 52
74 237 14
74 239 4
74 240 5
74 241 51
74 247 91
74 248 26
74 262 44
74 268 54
74 271 63
74 278 61
74 280 84
74 285 30
74 292 75
74 293 56
74 295 71
74 303 32
74 306 79
74 307 54
74 328 97
74 330 71
74 337 85
74 339 15
74 345 51
74 347 26
74 349 36
74 355 1
74 356 7
74 367 10
74 372 50
75 76 12
75 79 62
75 83 63
75 103 15
75 105 43
75 114 93
75 126 71
75 130 37
75 139 99
75 142 49
75 146 56
75 158 42
75 159 90
75 168 69
75 176 17
75 179 29
75 181 88
75 182 13
75 185 16
75 189 98
75 212 14
75 213 93
75 219 18
75 223 65
75 233 2
75 245 10
75 256 78
75 266 29
75 269 59
75 271 79
75 276 68
75 279 17
75 286 88
75 287 24
75 298 91
75 300 32
75 309 35
75 316 28
75 317 11
75 324 76
75 340 8
75 348 99
75 350 55
75 355 52
75 356 21
75 361 20
75 362 37
75 364 65
75 366 91
75 370 79
75 372 33
75 374 32
75 377 56
75 383 62
76 93 39
76 94 1
76 109 74
76 120 2
76 121 8
76 125 90
76 128 26
76 147 57
76 150 8
76 151 33
76 170 60
76 176 42
76 177 71
76 181 54
76 187 91
76 188 88
76 194 17
76 196 5
76 197 57
76 198 64
76 213 5
76 218 85
76 219 60
76 226 99
76 230 12
76 242 96
76 250 85
76 251 41
76 253 26
76 258 38
76 259 82
76 261 90
76 263 31
76 265 50
76 268 37
76 271 18
76 274 25
76 275 89
76 276 7
76 282 38
76 288 19
76 291 9
76 296 4
76 301 61
76 304 79
76 305 30
76 310 12
76 323 38
76 326 25
76 336 33
76 339 3
76 361 1
76 365 80
76 372 87
76 378 32
76 379 45
76 381 94
77 81 74
77 87 45
77 88 96
77 90 9
77 92 83
77 95 94
77 102 27
77 115 92
77 117 72
77 121 73
77 123 70
77 129 91
77 133 7
77 140 17
77 141 91
77 144 70
77 145 4
77 157 85
77 158 42
77 169 81
77 179 28
77 191 100
77 192 100
77 196 61
77 199 7
77 201 28
77 207 73
77 216 62
77 217 91
77 219 23
77 220 78
77 221 82
77 224 2
77 227 16
77 229 52
77 231 92
77 232 65
77 234 9
77 235 4
77 236 10
77 247 44
77 248 81
77 250 87
77 252 32
77 259 19
77 262 43
77 267 9
77 275 93
77 283 47
77 291 30
77 297 90
77 314 83
77 318 22
77 319 56
77 320 79
77 324 32
77 328 47
77 332 24
77 333 91
77 335 9
77 357 21
77 363 20
77 369 78
77 371 28
77 374 82
77 378 2
78 91 30
78 96 29
78 105 56
78 107 86
78 109 59
78 117 16
78 134 48
78 143 55
78 145 39
78 146 33
78 154 34
78 156 65
78 157 92
78 160 7
78 163 82
78 167 8
78 170 91
78 174 48
78 182 83
78 183 37
78 191 19
78 195 52
78 198 73
78 199 47
78 216 60
78 221 97
78 228 88
78 242 25
78 243 9
78 244 67
78 248 76
78 252 11
78 256 80
78 261 30
78 267 92
78 271 47
78 273 41
78 276 81
78 287 98
78 291 43
78 294 40
78 298 37
78 306 99
78 307 71
78 308 34
78 314 11
78 320 22
78 330 68
78 340 91
78 348 78
78 349 81
78 350 17
78 355 41
78 368 64
78 374 53
78 379 67
78 383 61
79 85 84
79 86 55
79 89 23
79 95 44
79 96 29
79 101 36
79 106 84
79 115 61
79 121 77
79 125 25
79 127 80
79 130 4
79 131 33
79 136 90
79 140 52
79 143 85
79 145 66
79 149 75
79 153 3
79 155 22
79 161 91
79 167 47
79 170 58
79 171 28
79 181 78
79 185 5
79 186 8
79 191 6
79 200 48
79 206 97
79 218 19
79 219 81
79 230 24
79 233 45
79 242 4
79 249 72
79 252 27
79 253 38
79 256 26
79 257 12
79 261 3
79 269 19
79 271 29
79 276 82
79 277 44
79 279 21
79 281 75
79 284 83
79 288 75
79 292 63
79 297 18
79 299 42
79 305 57
79 307 56
79 312 20
79 314 68
79 327 68
79 328 57
79 335 5
79 340 10
79 354 45
79 356 91
79 366 23
79 368 11
79 371 45
79 375 55
79 378 10
79 379 91
80 82 50
80 83 43
80 88 66
80 92 68
80 103 98
80 104 10
80 108 87
80 112 25
80 116 61
80 119 74
80 125 95
80 126 3
80 136 4
80 137 59
80 140 79
80 143 79
80 147 22
80 155 58
80 161 99
80 168 45
80 170 42
80 171 18
80 172 100
80 175 89
80 186 19
80 187 13
80 190 18
80 192 66
80 201 10
80 205 18
80 211 36
80 212 10
80 220 35
80 222 11
80 242 85
80 247 89
80 262 51
80 267 35
80 272 23
80 291 60
80 303 55
80 313 38
80 315 58
80 321 98
80 327 70
80 329 86
80 338 84
80 340 30
80 345 42
80 349 96
80 350 35
80 352 16
80 354 24
80 365 6
80 369 44
80 370 92
80 382 80
81 86 96
81 87 43
81 91 38
81 94 96
81 101 59
81 103 81
81 105 26
81 107 97
81 112 70
81 114 90
81 132 44
81 133 1
81 142 56
81 153 49
81 155 1
81 159 9
81 161 42
81 164 13
81 165 59
81 166 53
81 167 37
81 169 18
81 176 68
81 181 31
81 188 61
81 190 63
81 196 66
81 208 9
81 212 27
81 213 31
81 214 75
81 218 18
81 219 99
81 222 81
81 225 98
81 232 80
81 234 33
81 238 8
81 251 80
81 252 55
81 256 61
81 262 42
81 267 91
81 272 22
81 275 83
81 295 46
81 297 67
81 300 20
81 305 32
81 306 93
81 315 49
81 320 53
81 322 21
81 323 22
81 329 97
81 333 11
81 334 8
81 337 50
81 341 11
81 345 66
81 349 6
81 358 27
81 360 94
81 362 56
81 363 56
81 365 52
81 370 6
81 372 41
81 378 47
81 380 64
81 383 20
82 88 54
82 94 19
82 98 52
82 110 52
82 121 12
82 126 17
82 127 96
82 132 79
82 144 78
82 148 58
82 150 4
82 155 3
82 162 63
82 174 9
82 175 65
82 180 38
82 182 84
82 187 100
82 188 28
82 193 34
82 194 73
82 195 43
82 202 47
82 210 81
82 213 98
82 218 59
82 219 23
82 222 91
82 223 15
82 225 50
82 227 91
82 232 90
82 236 45
82 249 50
82 250 30
82 251 54
82 253 32
82 256 76
82 258 6
82 278 98
82 279 40
82 288 69
82 293 44
82 314 57
82 319 62
82 320 71
82 322 85
82 326 85
82 327 13
82 330 13
82 333 93
82 345 61
82 346 32
82 350 91
82 356 90
82 372 72
82 373 72
82 374 13
82 377 70
82 378 62
82 380 63
83 91 5
83 96 71
83 101 78
83 109 10
83 111 36
83 113 95
83 115 37
83 131 63
83 146 85
83 148 89
83 149 7
83 157 68
83 161 74
83 163 76
83 166 5
83 174 38
83 175 78
83 176 9
83 177 43
83 179 3
83 183 90
83 191 100
83 193 98
83 194 36
83 199 66
83 201 21
83 204 65
83 207 20
83 208 50
83 209 76
83 220 13
83 236 36
83 239 19
83 243 76
83 247 37
83 264 39
83 265 6
83 266 89
83 268 32
83 286 62
83 289 81
83 291 32
83 295 97
83 298 73
83 306 22
83 308 100
83 321 53
83 324 100
83 331 97
83 351 69
83 360 47
83 361 15
83 363 39
83 365 23
83 369 20
83 372 95
83 375 42
83 382 8
84 87 66
84 93 17
84 100 18
84 102 48
84 105 75
84 106 16
84 110 96
84 111 74
84 115 59
84 118 69
84 125 19
84 126 51
84 129 9
84 134 47
84 142 28
84 145 44
84 146 33
84 148 2
84 152 49
84 159 92
84 164 21
84 166 98
84 167 18
84 171 94
84 175 25
84 179 42
84 184 73
84 187 35
84 190 17
84 194 3
84 198 88
84 207 71
84 218 81
84 220 20
84 226 11
84 228 43
84 231 85
84 232 4
84 234 82
84 235 60
84 252 94
84 253 25
84 257 17
84 259 66
84 264 71
84 266 52
84 272 52
84 274 71
84 278 82
84 280 43
84 281 78
84 282 29
84 289 24
84 298 41
84 301 65
84 308 68
84 310 78
84 312 34
84 315 49
84 316 69
84 325 13
84 327 11
84 349 39
84 351 43
84 353 52
84 368 26
84 374 13
84 380 8
85 92 30
85 93 36
85 98 82
85 99 30
85 101 76
85 105 24
85 109 97
85 111 2
85 140 25
85 141 12
85 143 77
85 151 94
85 160 48
85 161 67
85 162 87
85 164 21
85 166 5
85 175 64
85 180 74
85 200 20
85 203 14
85 209 42
85 211 16
85 213 46
85 215 97
85 232 29
85 241 54
85 246 65
85 249 83
85 251 80
85 252 68
85 261 7
85 265 63
85 268 6
85 269 5
85 270 11
85 278 96
85 289 25
85 296 88
85 311 31
85 312 93
85 323 85
85 329 62
85 338 30
85 347 8
85 352 9
85 357 58
85 360 9
85 362 18
85 364 17
85 383 52
86 88 44
86 97 43
86 102 29
86 123 7
86 131 58
86 133 28
86 134 3
86 137 61
86 149 7
86 152 50
86 162 86
86 166 44
86 170 79
86 175 49
86 179 97
86 193 92
86 200 31
86 201 36
86 203 4
86 205 32
86 206 25
86 211 74
86 216 62
86 219 20
86 221 83
86 226 6
86 231 68
86 236 45
86 249 37
86 251 92
86 254 84
86 261 59
86 268 55
86 274 94
86 279 79
86 280 83
86 283 90
86 284 41
86 287 51
86 288 10
86 289 56
86 290 69
86 292 11
86 294 84
86 300 34
86 304 42
86 305 88
86 310 3
86 311 4
86 317 13
86 332 19
86 333 13
86 335 97
86 337 51
86 338 55
86 340 85
86 343 60
86 345 57
86 360 38
86 367 56
86 369 18
86 373 14
86 375 94
87 90 51
87 91 33
87 101 69
87 105 69
87 107 44
87 108 16
87 118 88
87 120 2
87 124 99
87 133 67
87 138 34
87 147 29
87 151 19
87 152 17
87 153 34
87 177 34
87 178 56
87 189 98
87 191 27
87 192 83
87 196 28
87 202 63
87 206 41
87 213 97
87 228 49
87 233 66
87 236 29
87 243 56
87 249 25
87 250 72
87 251 45
87 256 64
87 257 51
87 259 76
87 265 50
87 274 81
87 292 56
87 293 2
87 297 78
87 299 97
87 313 21
87 317 7
87 325 3
87 333 82
87 336 49
87 337 25
87 339 70
87 348 21
87 353 89
87 354 36
87 355 96
87 358 51
87 361 87
87 363 60
87 367 42
87 371 15
87 374 14
88 91 78
88 105 89
88 113 98
88 120 21
88 127 27
88 148 41
88 149 9
88 151 74
88 152 25
88 156 63
88 171 32
88 177 71
88 179 17
88 181 80
88 188 76
88 189 36
88 193 97
88 196 86
88 213 23
88 214 27
88 216 15
88 225 18
88 227 3
88 232 7
88 244 88
88 246 46
88 250 19
88 253 97
88 270 92
88 271 90
88 274 72
88 279 40
88 284 45
88 291 68
88 306 76
88 324 29
88 330 86
88 332 14
88 343 38
88 347 60
88 348 90
88 354 7
88 355 10
88 357 63
88 358 45
88 359 19
88 360 89
88 362 64
88 366 7
88 367 72
88 372 19
88 376 17
88 378 17
89 96 100
89 98 64
89 101 70
89 102 18
89 118 54
89 120 45
89 122 43
89 124 8
89 129 86
89 134 23
89 136 92
89 139 80
89 141 96
89 150 81
89 156 20
89 158 50
89 162 27
89 164 60
89 167 23
89 170 97
89 171 75
89 172 34
89 175 61
89 188 96
89 189 84
89 190 39
89 194 68
89 197 90
89 199 54
89 211 35
89 214 93
89 216 68
89 220 96
89 229 39
89 241 52
89 243 46
89 248 71
89 251 40
89 271 58
89 276 63
89 280 63
89 286 74
89 292 21
89 296 88
89 299 94
89 304 86
89 308 4
89 310 14
89 311 1
89 314 86
89 317 39
89 321 67
89 323 55
89 324 53
89 330 99
89 335 9
89 344 86
89 347 76
89 357 87
89 358 26
89 359 16
89 366 37
89 369 61
89 370 55
89 372 6
89 383 91
90 108 65
90 121 14
90 126 78
90 132 71
90 133 24
90 135 73
90 141 4
90 148 53
90 151 65
90 153 56
90 156 100
90 162 94
90 170 32
90 174 73
90 175 55
90 177 49
90 182 3
90 184 72
90 189 58
90 199 40
90 200 1
90 202 80
90 203 55
90 216 53
90 219 55
90 220 18
90 227 54
90 228 8
90 229 15
90 230 97
90 233 100
90 236 91
90 240 13
90 254 84
90 255 83
90 256 75
90 257 40
90 258 92
90 260 19
90 261 12
90 265 95
90 269 87
90 281 34
90 283 31
90 284 99
90 301 89
90 305 100
90 306 57
90 310 99
90 312 56
90 315 22
90 321 74
90 323 32
90 332 77
90 336 62
90 342 20
90 343 72
90 345 17
90 347 24
90 348 41
90 349 70
90 355 23
90 364 13
90 368 8
90 370 72
90 371 61
90 377 68
90 378 28
91 92 4
91 93 5
91 97 35
91 100 49
91 103 98
91 109 10
91 115 66
91 119 49
91 126 97
91 132 46
91 144 38
91 148 81
91 150 41
91 161 51
91 162 53
91 166 94
91 180 93
91 186 12
91 187 77
91 190 100
91 197 78
91 200 46
91 205 52
91 210 42
91 216 33
91 221 41
91 237 26
91 240 16
91 246 17
91 250 15
91 258 34
91 259 60
91 271 88
91 281 85
91 285 17
91 286 100
91 299 21
91 301 91
91 302 73
91 307 76
91 314 34
91 317 6
91 323 67
91 324 95
91 340 64
91 346 42
91 356 89
91 376 90
91 378 56
91 381 77
91 383 16
92 94 45
92 97 68
92 108 28
92 112 88
92 117 52
92 122 58
92 123 84
92 128 36
92 135 80
92 137 27
92 138 14
92 142 95
92 148 9
92 150 27
92 154 39
92 158 3
92 160 42
92 161 95
92 165 30
92 167 29
92 177 9
92 185 80
92 194 51
92 203 77
92 204 83
92 213 90
92 219 42
92 222 51
92 224 83
92 227 62
92 246 87
92 252 89
92 254 90
92 263 71
92 265 24
92 267 83
92 269 22
92 272 57
92 278 68
92 279 89
92 280 50
92 290 88
92 295 65
92 296 69
92 302 7
92 309 73
92 316 38
92 323 9
92 325 68
92 326 18
92 327 24
92 334 84
92 339 56
92 348 82
92 353 12
92 358 18
92 376 4
92 377 76
92 381 73
93 105 30
93 106 85
93 110 47
93 114 28
93 116 99
93 118 88
93 119 56
93 127 55
93 138 5
93 144 43
93 145 84
93 148 54
93 150 75
93 159 75
93 171 53
93 173 73
93 174 83
93 177 7
93 184 67
93 189 70
93 190 37
93 193 82
93 207 48
93 214 2
93 222 72
93 223 71
93 225 82
93 237 47
93 238 89
93 248 80
93 249 35
93 251 52
93 257 91
93 265 7
93 269 95
93 275 21
93 281 62
93 282 46
93 285 84
93 293 11
93 297 47
93 303 39
93 306 49
93 307 55
93 308 47
93 313 31
93 314 31
93 315 67
93 318 100
93 325 68
93 326 63
93 332 7
93 337 17
93 343 84
93 348 29
93 355 95
93 360 59
93 377 59
93 378 70
93 379 84
93 380 61
94 95 18
94 102 86
94 109 73
94 113 80
94 114 88
94 115 76
94 118 97
94 120 48
94 121 13
94 125 28
94 131 83
94 132 21
94 136 35
94 143 47
94 152 44
94 163 49
94 164 35
94 167 37
94 169 5
94 173 89
94 181 90
94 189 96
94 192 43
94 197 84
94 198 32
94 222 62
94 227 64
94 241 10
94 243 59
94 251 27
94 258 87
94 262 60
94 267 51
94 268 54
94 272 11
94 275 31
94 282 37
94 283 29
94 289 59
94 307 43
94 309 53
94 315 60
94 319 71
94 322 50
94 329 66
94 334 87
94 340 96
94 348 21
94 350 75
94 352 97
94 358 33
94 362 82
94 363 48
94 368 67
94 375 59
94 378 62
94 381 61
95 99 2
95 105 56
95 121 17
95 126 32
95 127 61
95 137 81
95 141 24
95 142 15
95 143 55
95 149 34
95 151 51
95 156 35
95 159 39
95 162 90
95 165 51
95 171 42
95 174 11
95 180 16
95 185 2
95 187 54
95 192 98
95 193 5
95 199 29
95 201 10
95 206 94
95 208 67
95 213 31
95 218 95
95 220 96
95 232 82
95 237 67
95 238 73
95 244 43
95 247 83
95 250 13
95 254 91
95 266 75
95 268 68
95 270 94
95 275 11
95 286 21
95 288 60
95 295 87
95 301 75
95 307 26
95 311 79
95 331 69
95 332 79
95 334 96
95 336 14
95 344 96
95 346 4
95 355 86
95 357 43
95 361 94
95 363 58
95 366 96
95 367 41
95 369 28
95 375 13
95 380 20
95 382 74
96 105 52
96 109 70
96 113 29
96 115 60
96 120 90
96 125 57
96 134 99
96 135 85
96 137 76
96 138 74
96 142 83
96 151 38
96 156 92
96 162 5
96 165 27
96 166 68
96 169 78
96 177 38
96 180 36
96 182 16
96 195 22
96 202 13
96 203 83
96 206 11
96 207 24
96 216 76
96 217 86
96 220 82
96 226 30
96 228 73
96 230 59
96 236 64
96 238 35
96 241 53
96 243 1
96 251 96
96 274 25
96 289 1
96 290 15
96 292 98
96 293 22
96 298 11
96 299 79
96 301 83
96 303 29
96 308 96
96 309 4
96 314 54
96 317 24
96 321 22
96 330 54
96 335 56
96 340 79
96 351 94
96 352 7
96 357 78
96 372 74
96 380 52
96 381 8
96 383 36
97 100 53
97 104 26
97 114 21
97 118 91
97 120 66
97 122 53
97 125 81
97 145 47
97 148 35
97 152 15
97 153 19
97 161 5
97 171 92
97 173 45
97 175 40
97 191 16
97 203 53
97 209 82
97 215 65
97 224 68
97 228 63
97 232 96
97 241 93
97 242 17
97 246 11
97 249 60
97 251 74
97 256 46
97 268 98
97 273 30
97 277 82
97 300 2
97 302 1
97 304 15
97 305 52
97 309 99
97 315 45
97 318 60
97 321 9
97 322 59
97 326 49
97 328 2
97 330 73
97 333 69
97 335 7
97 343 76
97 346 80
97 347 27
97 352 37
97 357 8
97 360 66
97 367 1
97 375 55
98 104 33
98 116 22
98 117 83
98 118 87
98 121 7
98 123 63
98 125 28
98 129 72
98 133 60
98 142 51
98 144 32
98 145 66
98 146 31
98 147 87
98 148 59
98 152 88
98 154 67
98 155 37
98 158 45
98 159 61
98 161 96
98 168 74
98 172 19
98 174 86
98 181 58
98 182 25
98 183 4
98 184 14
98 193 77
98 195 24
98 206 1
98 209 2
98 211 52
98 215 42
98 218 58
98 223 25
98 229 68
98 237 60
98 238 42
98 242 92
98 253 60
98 254 77
98 255 38
98 261 2
98 265 90
98 267 83
98 270 22
98 274 24
98 284 66
98 291 98
98 293 55
98 294 18
98 299 31
98 308 27
98 319 71
98 322 60
98 326 92
98 331 8
98 334 67
98 341 94
98 344 26
98 347 62
98 355 36
98 357 54
98 359 23
98 365 31
98 367 18
98 378 12
98 380 32
99 105 41
99 110 87
99 114 31
99 117 75
99 121 17
99 125 88
99 128 6
99 130 100
99 161 66
99 162 72
99 169 14
99 183 17
99 184 94
99 187 29
99 192 90
99 198 10
99 204 61
99 206 14
99 212 55
99 215 79
99 217 2
99 224 48
99 225 93
99 229 59
99 234 1
99 240 1
99 242 22
99 247 65
99 248 92
99 258 40
99 262 43
99 266 45
99 270 76
99 275 57
99 279 13
99 284 44
99 285 9
99 290 69
99 291 25
99 298 61
99 301 41
99 314 90
99 329 9
99 335 48
99 342 32
99 343 27
99 344 80
99 346 18
99 350 48
99 351 100
99 366 33
99 371 6
99 372 59
99 383 40
100 103 47
100 117 13
100 126 37
100 127 61
100 133 75
100 136 27
100 154 29
100 163 42
100 175 46
100 182 29
100 185 11
100 190 77
100 198 69
100 204 59
100 209 18
100 210 7
100 224 22
100 228 18
100 234 99
100 251 87
100 265 78
100 273 39
100 278 61
100 286 72
100 287 45
100 290 40
100 293 5
100 305 29
100 311 7
100 315 51
100 321 84
100 323 11
100 324 27
100 328 55
100 331 20
100 334 25
100 345 29
100 346 30
100 347 18
100 350 71
100 354 72
100 360 57
100 362 80
100 364 17
100 371 41
100 375 4
100 376 20
100 379 35
101 103 54
101 116 8
101 119 65
101 123 19
101 126 18
101 127 30
101 130 98
101 133 46
101 134 100
101 148 66
101 151 36
101 153 22
101 159 51
101 160 75
101 162 22
101 166 99
101 173 40
101 177 65
101 179 97
101 181 37
101 189 65
101 212 76
101 218 8
101 222 39
101 234 49
101 235 74
101 236 72
101 240 42
101 243 57
101 249 79
101 250 59
101 255 86
101 262 18
101 263 42
101 267 5
101 270 41
101 278 14
101 279 85
101 287 93
101 289 67
101 292 28
101 293 56
101 304 45
101 306 47
101 310 8
101 311 43
101 312 88
101 313 51
101 316 76
101 317 37
101 318 87
101 330 67
101 331 1
101 336 3
101 337 19
101 338 10
101 340 48
101 345 26
101 352 78
101 353 49
101 355 48
101 359 45
101 377 40
102 106 2
102 112 84
102 116 51
102 122 49
102 125 29
102 127 13
102 128 19
102 129 89
102 130 61
102 134 29
102 136 30
102 141 93
102 144 90
102 149 26
102 150 70
102 155 6
102 163 81
102 172 95
102 174 40
102 175 82
102 200 77
102 207 57
102 210 38
102 212 79
102 215 43
102 220 74
102 227 74
102 228 28
102 233 56
102 243 64
102 245 100
102 247 3
102 251 28
102 257 54
102 260 69
102 267 97
102 273 44
102 274 78
102 282 70
102 283 49
102 296 19
102 303 61
102 305 92
102 306 58
102 312 69
102 323 48
102 331 74
102 332 31
102 336 51
102 339 88
102 345 82
102 348 35
102 349 93
102 350 47
102 355 26
102 359 41
102 364 84
102 367 49
102 368 25
102 373 95
102 377 71
102 380 35
102 382 79
103 115 33
103 117 46
103 121 74
103 123 31
103 134 72
103 135 48
103 140 72
103 154 5
103 164 73
103 166 18
103 178 77
103 181 72
103 191 56
103 192 10
103 193 71
103 195 13
103 197 41
103 210 12
103 211 48
103 215 45
103 217 11
103 219 92
103 222 98
103 225 42
103 229 44
103 230 70
103 246 25
103 250 11
103 251 9
103 260 2
103 262 83
103 263 78
103 266 10
103 271 79
103 285 13
103 290 98
103 291 60
103 298 31
103 299 45
103 301 93
103 302 44
103 303 84
103 314 1
103 323 17
103 329 100
103 331 70
103 332 55
103 342 94
103 347 24
103 350 13
103 353 49
103 355 77
103 367 48
103 370 31
103 374 76
103 378 64
103 381 52
104 108 24
104 115 98
104 116 29
104 119 78
104 125 61
104 134 10
104 146 33
104 153 48
104 154 43
104 156 95
104 157 95
104 160 8
104 163 85
104 164 92
104 167 10
104 168 79
104 169 10
104 173 77
104 176 70
104 181 10
104 184 61
104 187 16
104 188 82
104 191 78
104 193 74
104 199 84
104 201 30
104 208 91
104 212 45
104 214 80
104 218 87
104 220 93
104 229 47
104 231 19
104 235 69
104 239 99
104 243 30
104 259 77
104 260 3
104 276 92
104 277 65
104 281 11
104 285 34
104 286 29
104 289 33
104 292 59
104 306 65
104 311 79
104 315 93
104 316 38
104 335 40
104 348 31
104 351 59
104 372 59
104 379 83
104 383 98
105 108 2
105 115 89
105 121 89
105 123 71
105 126 56
105 129 63
105 141 9
105 145 94
105 154 64
105 160 81
105 163 18
105 166 59
105 171 20
105 180 11
105 181 55
105 189 43
105 193 35
105 196 61
